Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities
No Comments,1.0,0.9205467659633236,0.0,0.5382924675941467,0.0,0.49824923276901245,0.0,0.9928866028785706
I liked Joshel but the class was pointless and she is super scattered. The outlines she gives you are very vague and don't make sense. She is really bad with technology so the way she has her class organized makes it a little difficult to do well.,0.0,0.9820562375132116,0.0,0.5382912158966064,0.0,0.513075590133667,1.0,0.9522936344146729
This class requires a reasonable amount of effort to do well in. I enjoyed the material and Joshel's sense of humor. There is reading to do but her lectures are the most critical part of doing well in this class. It's a writing course so be prepared for written exams. If I had to do any more historywriting classes I'd take another from her.,0.0,0.994810826244382,0.0,0.5382919907569885,0.0,0.49971500039100647,0.0,0.9934706687927246
"Her lectures are interesting and she's super funny. She is clear, thoughtful, and knows what she's talking about. I recommend her if you like the subject. There is a lot of reading.",0.0,0.9808159820993088,0.0,0.5382906198501587,0.0,0.49972572922706604,0.0,0.9931401610374451
"Such a smart woman. Great lecturer and an absolutely wonderful person! You'll learn a lot, so take her!",1.0,0.9537130489628016,0.0,0.5382883548736572,0.0,0.5002965927124023,0.0,0.9917057752609253
"Though it was by far the most difficult class I've taken, it was also one of the most interesting and fun. Joshel is an amazing professor; this class was definitely worth the effort, but should not be taken just for an easy 'A'",0.0,0.9896572365239958,0.0,0.5382983684539795,0.0,0.4993053674697876,0.0,0.9932394027709961
"Funny and great professor, brings snacks in class. Has a tendency to go off tangents, but really good at stimulating discussion. Very knowledgable about her subject.",1.0,0.9717299246028008,0.0,0.5382911562919617,0.0,0.5113855004310608,0.0,0.9927476048469543
This is a very interesting course and Joshel is a wonderfully interesting professor and a great lecturer,0.0,0.976802043150338,0.0,0.5382983088493347,0.0,0.4985713064670563,0.0,0.9930166006088257
Great professor. She loves the subject she's teaching and is very entertaining in her lectures. She's incredibly extremely helpful. I was sick for 1.5 weeks and she still managed to help me get caught all the way up 3 or 4 days before the exam. Loved her class and she's the reason I'm a History major.,0.0,0.9798427391668608,0.0,0.5382884740829468,0.0,0.5014330148696899,0.0,0.9933492541313171
"Always excited and interested in the material. I hate history but really didn't mind her lectures. Do the readings and go to class, and you'll do fine on her tests.",0.0,0.9811741979735826,0.0,0.5382906794548035,0.0,0.4992101192474365,0.0,0.9857136011123657
"She is never rude, and always cheerful.  The class was honestly fun, and the exams were fair!  Just make sure to read everything and go over the material before any exams.",1.0,0.970264267991218,0.0,0.538289487361908,0.0,0.5015046000480652,0.0,0.9935211539268494
"Prof. Joshel is great! Her lectures were a bit boring, but she has a good sense of humor. It's a very easy class, I barely did anything and still ended up getting an A for the course. She doesn't require you to memorize dates or anything and is very helpful at office hours and her tests are extremely straight forward.",0.0,0.9931330657140156,0.0,0.5382900238037109,0.0,0.5009679794311523,0.0,0.993000864982605
She is a pretty interesting teacher that really tries to teach in fun and different ways. As long as you go to most of the lectures and participate in quiz section you should do very well. I would def take another class from her,0.0,0.9838763797512572,0.0,0.5382925271987915,0.0,0.4989202618598938,0.0,0.9929870963096619
I took 3 or 4 LArts courses with her when she taught at the New England Conservatory. She's the kind of teacher who tells you the sky is green and you'd believe it.,1.0,0.9680585810530246,0.0,0.5382892489433289,0.0,0.5011014938354492,0.0,0.9933888912200928
"I enjoyed Professor Joshel's lectures! I am not the biggest fan of history, but she brought up interesting points and facts that made the class fun for me. She always made time for student questions and never dismissed any despite the fact that some seemed unnecessary.",0.0,0.9910733347698896,0.0,0.538291335105896,0.0,0.4992760121822357,0.0,0.9932031631469727
"Joshel was interesting, fun, dedicated to her work, and fascinated, herself, by the subject matter. She was funny and thoughtful I totally recommend her.",0.0,0.9805245229361756,0.0,0.5382915139198303,0.0,0.4986422061920166,0.0,0.9927431344985962
lots of reading. essay tests throughout the quarter and one extra essay. Hard grader.,0.0,0.9798351732726592,0.0,0.5382906198501587,0.0,0.5009349584579468,0.0,0.9923955202102661
"A great professor, knows when to be funny and also when to be serious. She made this ancient history class interesting and outlined concepts. I looked forward to attending her lectures.",0.0,0.988386225412184,0.0,0.5382918119430542,0.0,0.4989560544490814,0.0,0.9932500123977661
"Her lectures were a riot. She's so klutzy, you could almost swear she's tripping over everything just to amuse the class. She's also pretty bad with technology. However, her lectures were very clear and the one time I went to her office hour she was very nice and helpful. Overall, a really great prof.",0.0,0.9834876329301496,0.0,0.5382891297340393,0.0,0.5071955323219299,1.0,0.928754985332489
"Joshel is awesome. I had her for three classes. She is a good lecturer, and her Ancient History entry-level class was very popular. I enjoyed it. However, in a small-class setting she was simply phenomenal. I took both my seminars with her, and they were both two of the best classes I've had at the U. I totally recommend her.",0.0,0.9926055757222918,0.0,0.53829026222229,0.0,0.498663067817688,0.0,0.9925205707550049
"Excellent teacher, invested and interested in her subject and her students",0.0,0.9846615252902772,0.0,0.5382983088493347,0.0,0.49994218349456787,0.0,0.9922330379486084
"i love this lady!!!  very interesting class too, i really recommend it, and yes, she has the best hair ever!",1.0,0.9727187348027216,0.0,0.538293719291687,0.0,0.5042420625686646,0.0,0.9918732047080994
"She is a nice professor, but you better watch  out readings!",1.0,0.9668254168587772,0.0,0.5382950901985168,0.0,0.4991331398487091,0.0,0.9930495023727417
Lectures are entertaining. Office hours very helpful. Interesting/nice person. Awesome hair-do.,0.0,0.982009910663482,0.0,0.5382887721061707,0.0,0.5021831393241882,0.0,0.9921594858169556
Very helpful if you utilize office hours.,0.0,0.979103300870314,0.0,0.5382880568504333,0.0,0.4995425343513489,0.0,0.992889404296875
"Subject too boring, can't help but fall sleep in lecture everyday, but professor looks pretty nice",1.0,0.9621742040632668,0.0,0.5382979512214661,0.0,0.504650354385376,0.0,0.9880054593086243
"She's really energized and pretty funny. She walks around a lot, which makes it easier to pay attention. She emails a copy of the next day's lecture notes to you the night before. I get wireless internet access in parts of her classroom. I love this class!",0.0,0.9902503742709,0.0,0.5382946133613586,0.0,0.5017832517623901,0.0,0.9933289289474487
Crazy hair. Cool Professor though.,1.0,0.9048462343376176,0.0,0.5382876396179199,1.0,0.5716403126716614,1.0,0.8671652674674988
"This class disappoints me a lot! Strickland's explanations are confusing and his slides are not organized. If you're in the internet section, you'll know how boring the classes are. I can't help myself to sleep! The tests are very tricky and do not reflect how much you've learned. I hate the wordings on the exams.",1.0,0.9702776221916958,0.0,0.5382894277572632,0.0,0.5009788870811462,1.0,0.9783944487571716
THIS WAS AN AWFUL CLASS. He spent the majority of the time presenting information that he claimed to later be false.  He used wikipedia as his main source of information which is neither reliable or useful in any academic circumstance. He was unclear and the tests were ridiculous!! DONT TAKE THIS CLASS!!,0.0,0.9884902076510362,0.0,0.538288950920105,1.0,0.6804319620132446,1.0,0.11428623646497726
"This class is used to be easy until the new grading policy is adopted and replaced with curves. The tests are extremely detailed and they do not reflect the effort you put in the class. The wordings on the tests are misleading and tricky. This class is no longer a science class but a bulls**t ""word puzzle"" class. Avoid this class from now on!!!",0.0,0.9852741731914586,0.0,0.5382904410362244,0.0,0.5522747039794922,1.0,0.8770843148231506
we're learning about space in unit 3...i thought this was oceanography,1.0,0.9569087084747996,0.0,0.5382974743843079,0.0,0.49847567081451416,0.0,0.992923378944397
"The class was extremely easy, grading scale made a 4.0 very easy to obtain. Professor Strickland was not very interesting to listen to, but if you like oceanography you will like the class. He had a ""co-teacher"" Mikelle Nuwer. I'm not sure what she did but she did guest lecture once or twice. Going to class is not essential to pass.",1.0,0.9705096449331084,0.0,0.5382911562919617,0.0,0.4992920160293579,0.0,0.9933117628097534
"This was a good class for the most part. The only tedious portion are the readings, but most of them provide more clarification on what was covered in lecture and aren't necessary if you understand the lecture slides. I was in the internet section, and got a 4.0. Failed the third exam because I was sick, but rebounded on the last two. Good teacher!",0.0,0.9881713065244776,0.0,0.5382909774780273,0.0,0.5005246996879578,0.0,0.9932448267936707
"Strickland is a good speaker with interesting lectures (assuming you actually like oceanography). I don't know why people complain about Strickland's tests being hard and BS like that. Those people are lazy. you only need 400 out of 500 points for a 4.0 in oceans 102. easy Take it online if you're self directed (like myself). Easy class, good prof.",0.0,0.9785399005494037,0.0,0.5382890105247498,0.0,0.5097984075546265,0.0,0.9823723435401917
"He is a very good speaker for starters. His slides are a little too complex and become confusing because of how much information there is. Attend class and get a group of people to help eachother on homework and youll be fine, garunteed 3.0 at least with minimal effort, 4.0 if you really pay attention in class and study the slides before each test.",0.0,0.9863587033040913,0.0,0.5382915735244751,0.0,0.4995521605014801,0.0,0.9933899641036987
"Prof Strickland's Oceans Class was one of the worst classes I've taken here at the UW. I thought that all 100 level courses were easy, though this one proved me wrong. Tests included subjects outside what was taught. TA's were very crappy and took as much points away from homework answers as possible! - If you want a good GPA, don't take this class",0.0,0.9937593642587887,0.0,0.5382950901985168,0.0,0.519345223903656,1.0,0.878239631652832
"A solid, informed speaker with crystal clear slides. The tests are almost exclusively from the slides, but there are occasionally extra spoken concepts that will tip the scales to those that come to class. His videos in class make it worth going, usually. Easy A if you've any interest in the oceans.",0.0,0.993188748334088,0.0,0.5382905006408691,0.0,0.4990784227848053,0.0,0.9934278130531311
"A fantastic professor. Like others here, he admitted me into the class even though it was, and made me feel welcome full immediately. He even remembered my name throughout the quarter. His slides are a little confusing, but if you pay attention, the tests are easy.",0.0,0.98846080929646,0.0,0.538291871547699,0.0,0.4994274377822876,0.0,0.9933803081512451
"I'm currently taking this class and I enjoy it so far. It's kind of funny but I actually look forward to watching the screencasts each day (I'm from the Internet section). Prof Strickland is a great teacher, and makes the material entertaining (esp the geology info that can be really tedious sometimes).",0.0,0.9870962036224548,0.0,0.5382912158966064,0.0,0.4987543821334839,0.0,0.9934119582176208
I took both ocean 101 and 102 with him. He is a really nice guy and added me even though the class was very overfull. His tests are really easy if you go to class. He has changes some of his style since i took him that now he requires you to read more of the book but my roommate still got away with no reading and a 3.4 so you should be fine.,0.0,0.9873888936407148,0.0,0.5382907390594482,0.0,0.5009579062461853,0.0,0.9932795166969299
I am the person who wrote the below statement stating this was the worst class ever however I must say that this class actually was not as bad as I previously stated the teacher himself is actually a really nice guy and works hard to keep lectures interesting I just felt that the tests were a bit irrational and covered a little too much material,0.0,0.9911973987726292,0.0,0.538298487663269,0.0,0.5021205544471741,0.0,0.9920541048049927
"The prof himself is a very nice guy but the class is a little difficult. You really have to keep up as much as possible and the tests were a little too difficult I thought, didn't really test on knowing information as much as he did random details and facts from lectures and the readings. Also the on-line class is not the best way to go",0.0,0.9939656091748296,0.0,0.5382912158966064,0.0,0.5002472400665283,0.0,0.9931799173355103
"THIS WAS THE WORST CLASS I HAVE EVER TAKEN IN MY HISTORY AT UW! The TAs screwed up my grade several times for starters so I never knew what my grade really was! The tests were completely insane, The study guides that you receive every two weeks are more intensive then any study guide I have recieved for midterm or final in my life DO NOT TAKE CLASS",0.0,0.9876219459346164,0.0,0.5382978320121765,0.0,0.5136820077896118,1.0,0.9227981567382812
"I took the online class. I learn  a lot from the class but he's test are not clear and poorly written, which makes it harder than it should be. Instead of asking questions that would have you think for yourself, his quwestions test how closely you can follow the small details he's teaching.",0.0,0.992786702844214,0.0,0.5382909178733826,0.0,0.5001358985900879,0.0,0.9930735230445862
"He's a great teacher and works hard to keep the stuff interesting. If you don't stay ontop of your hw don't do the online version. It kind of sucks that every two weeks you basically have a midterm, but if you stay on top of the material and work hard you'll get a good grade, but its not a really easy class",1.0,0.9684766047271104,0.0,0.538289487361908,0.0,0.5471543669700623,1.0,0.9294609427452087
"Really easy to catch up if you miss a lecture!  He is funny sometimes, but most of the time he is making jokes no one laughs except me.",1.0,0.9617236368382104,0.0,0.5382911562919617,0.0,0.5010166764259338,0.0,0.9930645823478699
"Richard is an awesome prof. He coughs all the time because he has had pneumonia for about six months now. He doesn't allow cheat sheets anymore because of cheating, but he makes the exams easier now. There is no cumulative part to the course, so that makes it generally easy.",0.0,0.9830822903697592,0.0,0.5382888913154602,0.0,0.5045552253723145,0.0,0.9898452758789062
"This isn't meant to be an online course, however since it is offered also online, prof posts podcasts and powerpoints online.  This class has been the easiest to catch up on if any lectures are missed.  Tests are very easy, and the videos and books are not necessary, but are helpful to study.  He gives 4.0s to anyone who gets 80% or higher.",0.0,0.9837457701130172,0.0,0.5382918119430542,0.0,0.4994860887527466,0.0,0.9933784604072571
"Not a trad. internet class, and class description is misleading. Requires internet students to listen to all podcasts of lectures for exam material, which is basically him coughing for an hour,and he certainly does not allow cheat sheets. All movies and clips are required 4 the exam, this class is NOT worth the trouble, just take the lecture SC",0.0,0.9865465313377244,0.0,0.5382954478263855,0.0,0.5012667775154114,0.0,0.9891146421432495
"I took this class Winter 05. I really enjoyed his enthusiasm, and the course material. He has powerpoints full of graphs, pictures, and notes to compliment what he says. He makes the powerpoints and voice recordings of lecture available online. He shows lots of really cool videos in class, and there are many of extra credit opportunities.",1.0,0.9702089717622752,0.0,0.5382912158966064,0.0,0.49869272112846375,0.0,0.9930809140205383
"I took his online class and he had all his lectures and powerpoint slides available to those who took the online class. As long as you do those everyday and study them, you should pass. He also lets you write a cheat sheet. That helps a lot.",0.0,0.9786324338041316,0.0,0.5382898449897766,0.0,0.4994952976703644,0.0,0.9932655096054077
I agree with the previous comment.  His voice is so dull and monotone and the class is always scheduled in the far corners of the campus.  Too much hassle for 50 minutes of boredom...,1.0,0.9725710779082384,0.0,0.5382941961288452,0.0,0.5072948336601257,1.0,0.9500132203102112
He was so boring and was not very helpful. worse class i ever took,1.0,0.9669879254421516,0.0,0.538289487361908,0.0,0.5248903036117554,1.0,0.8501455187797546
"He is great professor. The Course material is very interesting however his intention is to make the class difficult for students. His speech on the first day of class went something like ""I am not here to make this easy for you, If you think you can just waltz in here and do excellent you're not."" his grading is harsh. still a great class",0.0,0.9906296623205704,0.0,0.5382971167564392,0.0,0.4996694028377533,0.0,0.991814136505127
"Took 360 and 361. Great professor. If i skipped other classes, I made sure to attend his lecture. He will make you remember your con stuff for years to come. Extremely entertaining.",1.0,0.968270703195124,0.0,0.5382888913154602,0.0,0.5011758804321289,0.0,0.9928296208381653
"I've now taken 2 classes with Lovell and he is absolutely one of my favorite profs at UW. He is knowledgeable, interesting, funny, and as someone said previously, often sarcastic. I wouldn't say this class is difficult as others have. I didn't read the book and got 90+ on assignments/tests; just know the lecture notes and you're golden.",0.0,0.9924961202044984,0.0,0.5382911562919617,0.0,0.5040521621704102,0.0,0.9931193590164185
"Overall, a very good class. It's a bit challenging (as he's a big opponent of grade inflation and doesn't just hand out A grades), but if you go to lecture you'll do fine and learn a lot. Lots of the reading is not necessary. Just know the cases discussed and specific material relevant for paper topics and be able to answer his review questions.",0.0,0.9971093945585892,0.0,0.5382916331291199,0.0,0.49895167350769043,0.0,0.9932467937469482
"NOT an easy class. I put in the effort, went to every lecture, studied for days, got higher grades on tests/assignments (95% or above) than most the POL honor students, but the final was hard, and I somehow only pulled a 3.6. He's a good teacher; very smart, but a bit pompous.",0.0,0.9900149087123684,0.0,0.5382907390594482,0.0,0.5031648874282837,0.0,0.9894939064979553
"Lowest grade I have ever received at UW. I got a 97 percent on the midterm and a 54 on the final. I studied the exactly the same, but his grade rubric changed dramatically. Do not take this class if you want a high grade.",0.0,0.9903563478267692,0.0,0.5382901430130005,0.0,0.4997797906398773,0.0,0.9919413328170776
One of the best profs I've had in my three years at UW. He takes a very dry subject and makes it extremely interesting and even entertaining. His lectures and assignments are well structured and reasonable. I would definitely recommend him! He is very passionate and insightful.,0.0,0.9940398810310724,0.0,0.5382917523384094,0.0,0.4995121955871582,0.0,0.9927653670310974
"I've taken three classes from Lovell and he's awesome.  He is so passionate about his subjects, and he will make you care about them, too.  His insights on law and the constitution are mind-blowing.  Take his classes.  Do as much reading as you can; it's great to learn how to read court cases, but the tests are straight from lecture.",0.0,0.989071694946974,0.0,0.5382909774780273,0.0,0.500129222869873,0.0,0.9932195544242859
"FIRST OFF- its not your typical polisci class where you can easily pass without looking at the book. You gotta read, go to lecture and TAKE NOTES. He goes through stuff pretty quick so that makes it difficult.... learned the hardway- lowest grade @ UW was from this course. The test are ridiculously hard. It felt like I was a law student.",0.0,0.9846637374711966,0.0,0.5382896065711975,0.0,0.5092048048973083,1.0,0.9711416363716125
"I agree with the comments before mine that say he really gives you all the tools to succeed and makes his expectations very clear. If you're self-motivated and don't mind a bit of reading, you'll really enjoy his class. It's up to you to do the work, but what you have to do in order to 4.0 isn't a mystery. He's fair & his lectures are great!",0.0,0.988047275898474,0.0,0.5382913947105408,0.0,0.49926817417144775,0.0,0.9933621883392334
"Prof. Lovell is excellent.  His lectures are my favorite, energetic, funny and sometimes downright sarcastic.  He is an exceptional teacher and his class is not really hard, he gives students the tools to be prepared, its up to them if the choose to prepare or not.  Excellent professor.",0.0,0.9854559326571488,0.0,0.5382910966873169,0.0,0.500591516494751,0.0,0.9929201006889343
"This is a challenging class that requires u 2 read, study the questions, n attend lecture 2 succeed. I would recommend forming study groups. The prof is sophisticated n very articulate in his lecturing style. He is honest n puts the ball in your court when it comes to doing well. The subject is very interesting nonetheless.Proly the best prof i had",0.0,0.9899790954309532,0.0,0.5382927060127258,0.0,0.4997333586215973,0.0,0.9929757118225098
"He really cares about the subject and will make you care too.  He's awesome outside of class and very willing to talk about anything law/politics, class-related or not.  You will never be able to keep up with the reading, but his tests come directly from lecture- just use the lecture notes and his study questions and you'll be golden.",0.0,0.9914374854919894,0.0,0.5382909178733826,0.0,0.49999964237213135,0.0,0.9933294057846069
"I have taken two classes with Lovell and he is one of the best academics at UW.  If you are interested in learning the law in-depth and with a very talented teacher, then you should not hesitate to take a class with Prof. Lovell.",1.0,0.972586505941365,0.0,0.5382914543151855,0.0,0.4982984960079193,0.0,0.9932670593261719
"His liberal views tend to come out, but it does not dictate his lectures.  He's very clear and interesting and is able to explain cases very thoroughly.  He does cover A LOT of material, and studying all of it can be overwhelming.  Do the reading, attend lecture, and study his notes, and the tests are definitely okay.  Otherwise, it's easy to fail.",0.0,0.9931924676642804,0.0,0.5382920503616333,0.0,0.4998018443584442,0.0,0.9932976365089417
"He's going to try and scare you on the first day of class, but overall this is an incredibly easy course. The exams are mind numbingly easy, forget about the book altogether because everything you need to know comes from lecture.",1.0,0.9642193550088544,0.0,0.5382907390594482,0.0,0.5029821991920471,0.0,0.9837676286697388
"His lectures are clear and well-organized. Most of the material on the exams are covered in lecture but don't assume, however, that you don't need to do the reading. His lectures are fast-paced, so you will need to do the reading beforehand in order to  keep up. I disagree w/comment below-he is a fair teacher!",0.0,0.9851684559760374,0.0,0.5382925868034363,0.0,0.49940478801727295,0.0,0.993466317653656
"Hated him.  Very one sided (LEFT!) and if you don't agree you are screwed.  One of me lowest grades in college and probably the least enjoyable.  He is very full of himself, so be prepared to either agree with him or do poorly.",1.0,0.96842217676633,0.0,0.5382897853851318,1.0,0.6874707937240601,1.0,0.4129211902618408
"Very knowledgeable and clear speaker. Pet peaves: when he says important or brittain, it sounds funny. Sounds funny when hes i'm because he says i'n.",1.0,0.8617025409479785,0.0,0.5382900238037109,0.0,0.5000103712081909,0.0,0.9886695742607117
"If you don't go you're screwed, thats what I found out the hard way.",1.0,0.9096995180634256,0.0,0.5382874608039856,1.0,0.7193195223808289,1.0,0.06677428632974625
Easy course for those who go to class and section.  Almost all material on tests is from the overheads in class.,0.0,0.977352597645978,0.0,0.5382894277572632,0.0,0.4992946684360504,0.0,0.9923782348632812
"Tests were not easy, but very fairly written with a nice point spread.  Good lecturer and seems to really enjoy his topics!",0.0,0.985807055729678,0.0,0.5382917523384094,0.0,0.4993499517440796,0.0,0.9931414723396301
"One of the best professors at the UW. His classes are VERY organized. He does a very good job explaining the US judical system. -Don't skip class though, all his test questions come from his lectures.",0.0,0.983897749324516,0.0,0.5382896661758423,0.0,0.5011107921600342,0.0,0.9934866428375244
"Civil Liberties Law-This course was very interesting.  Lovell is a great speaker and even has a good, dry sense of humor.  Watch out for the midterm exam though-definitely a challenge.  Would NOT recommend skipping this class very often.  Lots of reading and memorization involved, but you will have a much better idea of how the US courts work.",0.0,0.9882576953083734,0.0,0.5382912158966064,0.0,0.4996427595615387,0.0,0.9934664368629456
"I've had the absolute privilege of being in 3 of Kate's classes. English 361, 302, and 304. Her content is super interesting and thought provoking. Be ready to always discuss since the main concept of her class is to basically sit in a circle and talk. She is resourceful by always making our content relevant to current day. She makes you care.",0.0,0.9814734429727489,0.0,0.5382905006408691,0.0,0.4984114170074463,0.0,0.9933990240097046
"Few classes can be touted as life-changing, but this was definitely one of them. This woman has more knowledge and understanding in her left pinky than most other professors do in their entire bodies. Can't wait to take another class with her.",0.0,0.9854034346309508,0.0,0.538288950920105,0.0,0.5015574097633362,0.0,0.9805698990821838
"This class was really straight forward. There is no online representation of grades/assignments, which I found frustrating because I didn't know where I stood grade wise until receiving the final grade. Work is very easy: One page papers on basically anything you want that relates to the reading, a group project, and a final paper/project.",0.0,0.9964734059860838,0.0,0.5382910966873169,0.0,0.4994395077228546,0.0,0.9929957985877991
"One group project, super chill 7 reading responses and a final paper, same thing but a little longer  Interesting discussion and manageable workload",0.0,0.9887907892500192,0.0,0.5382980704307556,0.0,0.4999905228614807,0.0,0.9932963252067566
THE best professor I have ever taken in all my college grad school career.  She is intense and slightly crazy and intimidating but the smartest person you'll ever meet.,1.0,0.9750073611356664,0.0,0.5382879376411438,1.0,0.6508582234382629,1.0,0.885330080986023
"Kate is a very awesome professor. She is clarifying, engaging and offers a reasonable amount of work. Class time was mostly discussion based; it was interesting, thought provoking and I definitely learned a lot more than I anticipated in the 4 week summer course I signed up for. I would totally recommend a class from her.",0.0,0.9955289349723478,0.0,0.5382912755012512,0.0,0.4982222616672516,0.0,0.9930586814880371
"Great teacher, tolerant of everyone's ideas and encourages class discussion, almost no lecturing the entire quarter. Class has five books to read but theyre good books that are pretty quick reads. Only one 7 page paper plus 5, 2-page critical reflections that aren't very hard and are mostly opinion based book summaries. Class is a ""W"" credit",0.0,0.9898826702254452,0.0,0.5382965803146362,0.0,0.49988266825675964,0.0,0.9935001730918884
"She is really awesome person, and great professor. She has lots of interesting ways to lead students thinking things different ways. I really appreciated her enthusiasm. I had great experience!",0.0,0.991403226850516,0.0,0.5382956862449646,0.0,0.49786198139190674,0.0,0.9926074743270874
"Kate is one of the most intelligent, open, and thoughtful English professors! Don't pass up an opportunity to have a class with her - but be prepared for extremely dense, challenging reading material. At the same, if you don't completely understand the reading, she will help you to during class - you'll feel smarter after every class meeting!",0.0,0.9881707086288172,0.0,0.5382905602455139,0.0,0.4998609125614166,0.0,0.9924185276031494
"Kate Cummings is open minded and thoughtful.  She encourages independent thinking, you don't have to regurgitate her lesson right back at her.  She offers an amazing amount of feedback on assignments and facilitates interesting discussions.  Lots of work though!",0.0,0.9847689928832708,0.0,0.5382935404777527,0.0,0.49858519434928894,0.0,0.9933333992958069
"Kate is awesome! I was really with her class and teaching style. Mostly it was a discussion based class, and Kate encourages people to participate. She's a good grader and she's so passionate about what she teaches. She's really good at explaining the material and encouraging students to think and wonder about the texts. I totally recommend her!",0.0,0.985926938777558,0.0,0.5382904410362244,0.0,0.4990956485271454,0.0,0.9929403066635132
"WOAH! What a mind. Thick, heavy readings.",1.0,0.9280129767962108,0.0,0.5382896065711975,0.0,0.5207171440124512,1.0,0.9749307036399841
"Absolutely incredible. Kate's class will change the way you think. Prepare to work hard, but it will be SO worth it.",0.0,0.9773467607836266,0.0,0.5382900238037109,0.0,0.4984995126724243,0.0,0.9930593967437744
"One of the best teachers I have had at any school. Enthusiastic, unpretentious, and very knowledgeable. Almost seems like one of the students due to her laid-back attitude, but you will learn a ton.",0.0,0.9784801445508934,0.0,0.5382901430130005,0.0,0.5130566954612732,0.0,0.9924494028091431
"I have taken more than one class with her and she is totally cool and amazing and blew my mind.  She also cares about her students, and isn't afflicted with the mean-spirited arrogance you often get from other UW profs.  She will chnage your life but the class will be a lot of tough and long reading.",1.0,0.9682732171729822,0.0,0.538288414478302,0.0,0.5183689594268799,0.0,0.9861847758293152
I had a great time in Kate's class.  Reading materials were extremely wonderfully eye-opening.  I became a better person after taking this class.  Kate is a brilliant teacher.,0.0,0.9835373977430606,0.0,0.5382893681526184,0.0,0.49804630875587463,0.0,0.9930904507637024
"This is one of the best teachers I have ever had in my life, and i have taken a number of classes from her over the years.  she is brilliant, an amazing person, and easy to be around once you loosen up and are not intimidated!  highly recommended.",0.0,0.9889904025105808,0.0,0.5382896661758423,0.0,0.4982891380786896,0.0,0.9926343560218811
"don't know if the section number is right but she
 is an amazing teacher and mentor, and ****ed my
 mind hard.  take her class!",1.0,0.975277119307884,0.0,0.5382907390594482,0.0,0.5344874858856201,1.0,0.9300359487533569
Kate Cummings is exuberant and interesting as a teacher.  I would not think that ANYONE would find her class boring!  Recommend her! She was much fun!,1.0,0.948564006989992,0.0,0.538288414478302,0.0,0.5066640377044678,0.0,0.992820680141449
kate's class ruled,1.0,0.9444546349509544,0.0,0.5382941961288452,0.0,0.5005137920379639,0.0,0.9895288348197937
"kate is a very effective and passionate teacher, two qualities that are few and rare. she is effective b/c she is able to eloquently demystify difficult and challenging theory, and b/c she is a keen listener who answers students' questions with great clarity. she is also passionate about the subject which always made discussions very engaging.",0.0,0.9904082102469725,0.0,0.5382924675941467,0.0,0.49888965487480164,0.0,0.9928690791130066
"This class was useless to me. I wish i hadn't spent money on attending or on the books which i didn't read, and still did fine in the class. Yes the class was easy but it was not worth having to listen to Hunn's unorganized lectures for two hours!",0.0,0.9831599475423796,0.0,0.5382907390594482,0.0,0.5576181411743164,1.0,0.867607593536377
"Really cool field trips. Great class though lectures were a bit rambling and some of the material was from decades ago. Update the slides, dude!",0.0,0.9822370951943724,0.0,0.5382974147796631,0.0,0.499026358127594,0.0,0.9931053519248962
"he was very enthusiastic about his subjects, but often didn't cover much material per lecture (seemed to get easily sidetracked) But overall the class was good and interesting.",0.0,0.9877769682187504,0.0,0.5382915139198303,0.0,0.5000284314155579,0.0,0.9929505586624146
hunn knows his stuff and is very enthusiastic about ethnobotany but doesn't know when to stop and let it all sink in.  but many of the readings for his classes are the same so if you get through one of his classes it is easier to get through another.,0.0,0.9852552424244436,0.0,0.5382915735244751,0.0,0.49995601177215576,0.0,0.9920327663421631
One of the best professors at UW if you want more than the normal stuff. Definitely get to know him because he knows everyone and is highly respected all over the world.,0.0,0.982178471590455,0.0,0.5382901430130005,0.0,0.5002016425132751,0.0,0.9929676055908203
"Hunn is kinda disorganized and his lectures don't really follow the readings much. He does know his stuff though, so talk to him in private if you're not following lecture.",1.0,0.9616766453012656,0.0,0.5382904410362244,0.0,0.5126574039459229,0.0,0.9855937361717224
"I went to almost every class even though most of the lectures were boring. You need to do the readings because there are pop quizzes and participation in section and you get points on the exams if you are able to connect the question to the readings! Overall, easy class with minimal work and effort!",0.0,0.987273275584398,0.0,0.538291335105896,0.0,0.49955907464027405,0.0,0.9931031465530396
"I absolutely loved this class. The material is relevant and important, which made lectures and readings less of a nuisance and more of something I looked forward to (which is never the case for me). The tests and assignments are straightforward and relatively easy. I could tell that Jarosz and the TAs really cared about the topic",0.0,0.9904664343099104,0.0,0.5382941961288452,0.0,0.5005853772163391,0.0,0.9929214119911194
"The class seemed interesting at first and then again in the end. However during the duration of the class lectures, they were quite boring. There may have been a few interesting lectures, but for sure I was bored in each one. The section was a little better. I had a tough TA but a nice one.",0.0,0.99222794911497,0.0,0.5382911562919617,0.0,0.49907729029655457,0.0,0.9931180477142334
"This class wasn't that bad, especially considering the other reviews, but I had a good TA. The material was interesting and I got an okay grade.",0.0,0.9884332343887284,0.0,0.5382919907569885,0.0,0.4989352226257324,0.0,0.9933928847312927
